"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.699442876E2,1.460545300E0,1.931195582E0,-2.691707253E-2
1.699542856E2,6.649479952E-1,1.810183361E0,3.698552473E-1
1.699642826E2,-1.637714472E-1,1.611676236E0,3.720320195E-2
1.699742796E2,-7.478237987E-1,1.340578853E0,-8.016556048E-1
1.699842776E2,-9.853765824E-1,1.023471485E0,-1.665281463E0
1.699942746E2,-1.012031407E0,6.542847204E-1,-2.200946935E0
1.700042716E2,-8.629610297E-1,-1.042137551E-1,-2.008989716E0
1.700142696E2,-7.397616577E-1,-1.015540906E0,-1.581703409E0
1.700242666E2,-8.751431188E-1,-2.012686472E0,-1.078012558E0
1.700342636E2,-1.002898057E0,-2.965892551E0,-5.753812230E-1
1.700442616E2,-1.252543759E0,-3.641069958E0,-2.427310780E-2
1.700542586E2,-1.570578204E0,-4.202341264E0,1.071702535E-1
1.700642566E2,-1.620680656E0,-4.551707722E0,1.942234540E-1
1.700742536E2,-1.445543391E0,-5.186672657E0,4.685594635E-1
1.700842506E2,-1.643153845E0,-6.071337090E0,2.629260452E-1
1.700942486E2,-1.544496699E0,-6.305598183E0,1.072833972E-1
1.701042456E2,-1.342227768E0,-6.666846183E0,-9.986075158E-1
1.701142426E2,-5.286135842E-1,-6.905985609E0,-1.503914537E0
1.701242406E2,-8.100294024E-3,-5.856267142E0,-8.139510568E-1
1.701342376E2,-1.999458316E-1,-4.343956735E0,-1.544380485E-1
1.701442346E2,3.074582934E-2,-3.242440124E0,-8.933376074E-3
1.701542326E2,-6.741827953E-1,-1.861102084E0,9.681936622E-2
1.701642296E2,-1.066887207E0,-1.789768392E-1,-2.826193213E-2
1.701742266E2,-3.046900754E-1,9.313462633E-1,-3.274008071E-1
1.701842246E2,6.117560206E-1,8.449559909E-1,-6.992615032E-1
1.701942216E2,1.660688914E0,-3.806537390E-4,-4.937423980E-1
1.702042196E2,1.990373936E0,-6.769450200E-1,-2.911504090E-1
1.702142166E2,1.418282502E0,-1.211292238E0,-9.829684798E-1
1.702242136E2,7.137155280E-1,-1.510308906E0,-1.814178178E0
1.702342116E2,5.071923096E-1,-1.312584724E0,-2.351325628E0
1.702442086E2,1.032579985E0,-8.377224004E-1,-2.570624281E0
1.702542056E2,1.529500491E0,-8.912969291E-2,-2.443454357E0
1.702642036E2,1.962940262E0,8.791271192E-1,-2.094568541E0
1.702742006E2,2.314431305E0,1.990293975E0,-1.327928402E0
1.702841976E2,2.084113427E0,3.110322871E0,-4.574522023E-1
1.702941956E2,1.564561127E0,4.174652359E0,1.399554455E-1
1.703041926E2,1.199367426E0,5.284635154E0,1.648528898E-1
1.703141896E2,1.050847856E0,6.209033756E0,-3.946797475E-3
1.703241876E2,8.501727305E-1,6.243453975E0,1.528380311E-1
1.703341846E2,5.131566158E-1,5.233017104E0,3.136061291E-1
1.703441816E2,1.115721837E-1,3.799037166E0,5.268752070E-1
1.703541796E2,-3.521403766E-1,2.272352548E0,7.559350562E-1
1.703641766E2,-8.392042311E-1,8.674467212E-1,1.137525519E0
1.703741746E2,-1.249436403E0,1.004148191E-1,1.918365036E0
1.703841716E2,-1.635820998E0,2.254171801E-1,2.892067945E0
1.703941686E2,-1.829703998E0,1.181953833E0,3.485508878E0
1.704041666E2,-1.691948128E0,2.744767227E0,3.636834819E0
1.704141636E2,-1.170324014E0,4.334563767E0,3.765612727E0
1.704241606E2,-8.084886611E-1,5.516159751E0,3.905569342E0
1.704341586E2,-1.059445163E0,6.195569372E0,3.686275367E0
1.704441556E2,-1.198437426E0,5.990483546E0,2.761237664E0
1.704541526E2,-9.555771250E-1,4.852821786E0,1.156256344E0
1.704641506E2,-4.008950454E-1,3.421187167E0,-8.741602018E-2
1.704741476E2,3.754415309E-1,2.287200383E0,-9.412121972E-1
1.704841446E2,9.182987863E-1,1.384725332E0,-1.929185894E0
1.704941426E2,1.240291211E0,3.751491702E-1,-2.588287550E0
1.705041396E2,1.354563493E0,-6.243288499E-1,-2.440951749E0
1.705141366E2,1.358898180E0,-1.572862419E0,-1.716847765E0
1.705241346E2,1.137687048E0,-2.472281715E0,-1.037957888E0
1.705341316E2,7.129271771E-1,-3.213718016E0,-4.714317620E-1
1.705441296E2,3.346608563E-1,-3.806643224E0,-1.242486548E-1
1.705541266E2,-3.506195158E-2,-4.243678740E0,1.467908406E-1
1.705641236E2,-5.115277277E-1,-4.520464879E0,2.296481522E-1
1.705741216E2,-8.622327590E-1,-4.634433544E0,2.374343777E-1
1.705841186E2,-1.002900103E0,-4.692570071E0,2.904697200E-1
1.705941156E2,-1.279848795E0,-4.683258964E0,1.680922472E-1
1.706041136E2,-1.596225846E0,-4.655253725E0,-6.476843834E-2
1.706141106E2,-1.517002214E0,-4.322981018E0,-3.535880741E-1
1.706241076E2,-1.527504982E0,-4.086844137E0,-5.487542454E-1
1.706341056E2,-1.559658821E0,-4.067947690E0,-3.665572715E-1
1.706441026E2,-1.560099701E0,-4.289530851E0,-1.800661755E-1
1.706540996E2,-1.674789036E0,-4.315533419E0,-1.575789535E-1
1.706640976E2,-1.737635202E0,-4.100954638E0,-1.705713936E-1
1.706740946E2,-1.784501512E0,-3.792063192E0,-1.548950084E-1
1.706840916E2,-1.897084095E0,-3.358903211E0,-1.523340011E-1
1.706940896E2,-1.814431070E0,-2.818435128E0,-2.610325706E-1
1.707040866E2,-1.590228357E0,-2.295257261E0,-5.292198674E-1
1.707140846E2,-1.319325979E0,-1.846757110E0,-9.842302358E-1
1.707240816E2,-1.075343597E0,-1.379263448E0,-1.303899854E0
1.707340786E2,-8.881113660E-1,-8.188779938E-1,-1.538635157E0
1.707440766E2,-7.627707437E-1,-2.011594212E-1,-1.743065511E0
1.707540736E2,-5.728830001E-1,4.630795991E-1,-1.999845986E0
1.707640706E2,-3.685654977E-1,1.141571792E0,-2.230211080E0
1.707740686E2,-2.024522406E-1,1.778348780E0,-2.196441071E0
1.707840656E2,-6.549758613E-2,2.398974003E0,-1.978026516E0
1.707940626E2,-4.091676861E-2,2.788489782E0,-1.825913540E0
1.708040606E2,-1.959381500E-1,3.035750406E0,-1.971230882E0
1.708140576E2,-2.632618216E-1,3.297892193E0,-1.796116129E0
1.708240546E2,1.566249803E-1,3.877964053E0,-8.885170897E-1
1.708340526E2,1.145428031E0,4.818322045E0,-1.325879538E-1
1.708440496E2,2.298988954E0,5.892751429E0,-4.562246159E-2
1.708540466E2,3.138677773E0,6.264369466E0,3.128331272E-1
1.708640446E2,3.646379229E0,5.803731664E0,1.051785457E0
1.708740416E2,3.681516318E0,4.705730399E0,1.632949576E0
1.708840396E2,3.304267120E0,3.685081365E0,2.260512375E0
1.708940366E2,3.022222288E0,2.920938572E0,2.480677732E0
1.709040336E2,2.943003918E0,2.200313097E0,2.573115195E0
1.709140316E2,2.561933565E0,1.754134875E0,2.736664156E0
1.709240286E2,1.943897196E0,1.589253919E0,2.882379109E0
1.709340256E2,1.718639352E0,2.001698384E0,2.638705752E0
1.709440236E2,1.794768054E0,2.665890042E0,2.264775288E0
1.709540206E2,1.993821015E0,3.113456978E0,2.032563497E0
1.709640176E2,2.066098156E0,3.147115306E0,1.631551069E0
1.709740156E2,1.882143582E0,2.854429418E0,9.274489479E-1
1.709840126E2,1.584167718E0,2.463491011E0,1.856116748E-1
1.709940096E2,1.337102976E0,2.175219187E0,-2.779954894E-1
1.710040076E2,1.066415191E0,2.039444500E0,-4.735788596E-1
1.710140046E2,5.733034149E-1,1.824528335E0,-4.774475236E-1
1.710240026E2,-1.351586822E-1,1.625876200E0,-2.026504612E-1
1.710339996E2,-4.814190987E-1,1.172060929E0,2.123628326E-1
1.710439966E2,-8.264159319E-1,4.100289810E-1,3.987275556E-1
1.710539946E2,-1.144242800E0,-4.699278581E-1,3.401992659E-1
1.710639916E2,-1.340864490E0,-1.202624325E0,2.599284701E-1
1.710739886E2,-1.661019135E0,-1.799439102E0,3.828394282E-1
1.710839866E2,-1.543341289E0,-2.359457350E0,5.220019913E-1
1.710939836E2,-1.382785518E0,-2.937054083E0,4.660860913E-1
1.711039806E2,-1.396134711E0,-3.350618291E0,3.787883310E-1
1.711139786E2,-1.334560753E0,-3.639119911E0,5.699514985E-1
1.711239756E2,-8.978237374E-1,-3.950971218E0,8.337334299E-1
1.711339726E2,-7.684304099E-1,-4.246974231E0,7.880152202E-1
1.711439706E2,-6.553095911E-1,-4.373873429E0,8.552454094E-1
1.711539676E2,-2.473198266E-1,-4.466531332E0,9.811943614E-1
1.711639646E2,-1.658739598E-1,-4.420219045E0,1.015925653E0
1.711739626E2,-3.307457069E-1,-4.750325359E0,9.629767764E-1
1.711839596E2,-5.248884693E-2,-4.893813107E0,5.292760006E-1
1.711939566E2,5.325117767E-2,-4.765212954E0,-3.525086050E-1
1.712039546E2,2.527020425E-3,-4.526344255E0,-1.049441893E0
1.712139516E2,2.052296680E-1,-4.014772527E0,-1.433981692E0
1.712239496E2,3.708163834E-1,-3.512691414E0,-1.640863198E0
1.712339466E2,4.409970045E-1,-3.003548035E0,-1.572427240E0
1.712439436E2,3.773018226E-1,-2.597052526E0,-1.203900772E0
1.712539416E2,9.083020940E-2,-2.273007436E0,-7.968844230E-1
1.712639386E2,-2.008919111E-1,-2.059341406E0,-5.537136345E-1
1.712739356E2,-3.777182905E-1,-1.657524254E0,-5.462070521E-1
1.712839336E2,-8.933829233E-2,-8.751533514E-1,-5.788041830E-1
1.712939306E2,5.741740653E-1,-1.128354746E-1,-8.093740757E-1
1.713039276E2,1.141917509E0,2.211960751E-1,-1.385794787E0
1.713139256E2,1.577816619E0,4.199674934E-1,-1.715089946E0
1.713239226E2,1.824490182E0,4.809983915E-1,-1.625300249E0
1.713339196E2,1.941760769E0,4.894218904E-1,-1.568237271E0
1.713439176E2,1.999556111E0,7.909920377E-1,-1.487935997E0
1.713539146E2,1.837932930E0,1.664395317E0,-9.692765665E-1
1.713639116E2,1.590477448E0,3.359551667E0,-3.696387541E-1
1.713739096E2,1.423847590E0,5.124940678E0,-5.539185794E-1
1.713839066E2,1.192314953E0,6.425878333E0,-9.982366562E-1
1.713939046E2,7.465651855E-1,6.694747342E0,-4.277495527E-1
1.714039016E2,-5.871043056E-3,5.485530281E0,4.020770600E-1
1.714138986E2,-5.718122287E-1,3.794872195E0,1.008176046E0
1.714238966E2,-9.606292655E-1,2.432568011E0,1.660047620E0
1.714338936E2,-1.232950178E0,1.687492404E0,2.030255162E0
1.714438906E2,-1.486420545E0,1.590829158E0,2.007562849E0
1.714538886E2,-2.049379651E0,1.973122457E0,1.884306321E0
1.714638856E2,-2.240056476E0,2.582699366E0,1.858466159E0
1.714738826E2,-1.929859639E0,3.173446487E0,1.580480318E0
1.714838806E2,-1.632236655E0,3.473767669E0,1.139890426E0
1.714938776E2,-1.213897465E0,3.414086308E0,4.244502613E-1
1.715038746E2,-4.459873107E-1,3.272365589E0,-3.543158332E-1
1.715138726E2,4.526939209E-1,3.007247568E0,-1.089139810E0
1.715238696E2,1.479133160E0,2.625816150E0,-1.481137001E0
1.715338666E2,2.294763464E0,2.160225171E0,-1.630310289E0
1.715438646E2,2.468616681E0,1.335842609E0,-1.522909656E0
1.715538616E2,2.091339855E0,6.665475011E-2,-9.034277089E-1
1.715638596E2,1.280646501E0,-1.326539104E0,-6.217242077E-2
1.715738566E2,4.287729616E-1,-2.508214025E0,8.259088321E-1
1.715838536E2,-4.179082502E-1,-3.211740487E0,1.661273635E0
1.715938516E2,-1.098646067E0,-3.512158733E0,1.883487564E0
1.716038486E2,-1.172898981E0,-3.866461995E0,1.687363619E0
1.716138456E2,-8.633190255E-1,-3.730510138E0,1.215344797E0
1.716238436E2,-5.933848000E-1,-3.607708084E0,9.047491796E-1
1.716338406E2,-5.288227683E-1,-3.585068250E0,6.121134317E-1
1.716438376E2,-9.372373331E-1,-3.736531600E0,7.086576864E-2
1.716538356E2,-1.432526027E0,-4.070482458E0,-4.393432657E-1
1.716638326E2,-1.637266137E0,-4.305976730E0,-4.314201424E-1
1.716738296E2,-1.830389291E0,-3.986570236E0,-8.759377554E-2
1.716838276E2,-1.838237570E0,-3.631571741E0,-5.865473583E-2
1.716938246E2,-1.534475302E0,-3.447835853E0,-5.030505806E-2
1.717038216E2,-1.203401420E0,-3.177979249E0,-3.591491416E-2
1.717138196E2,-1.079244274E0,-2.980024102E0,-1.755098788E-1
1.717238166E2,-1.002540207E0,-2.752176234E0,-4.254374175E-1
1.717338136E2,-1.068214379E0,-2.518689312E0,-7.063857508E-1
1.717438116E2,-1.138359917E0,-2.169125218E0,-1.049696686E0
1.717538086E2,-9.895079327E-1,-1.570299000E0,-1.147403659E0
1.717638066E2,-6.678066990E-1,-1.127441411E0,-1.365220774E0
1.717738036E2,-6.107340735E-1,-9.636059368E-1,-1.435553277E0
1.717838006E2,-5.079046467E-1,-7.396143079E-1,-1.208463939E0
1.717937986E2,-3.817948231E-1,-2.861726743E-1,-1.047864168E0
1.718037956E2,-2.460853332E-1,2.310340154E-1,-1.013828988E0
1.718137926E2,-2.127424631E-1,6.434989464E-1,-1.044136276E0
1.718237906E2,8.270301819E-3,1.185721194E0,-7.823576005E-1
1.718337876E2,1.092178023E-1,1.616428853E0,-6.079117687E-1
1.718437846E2,-1.367710519E-1,2.079966874E0,-8.012696886E-1
1.718537826E2,-5.149335846E-1,2.568714581E0,-1.277429363E0
1.718637796E2,-9.667602172E-1,2.938999452E0,-2.113696976E0
1.718737766E2,-1.279247993E0,3.109268033E0,-3.108162324E0
1.718837746E2,-1.015038046E0,3.457080885E0,-3.040840992E0
1.718937716E2,1.775606436E-1,4.263731182E0,-1.891088945E0
1.719037686E2,1.653508971E0,4.746681958E0,-1.036456543E0
1.719137666E2,2.693326640E0,5.110211542E0,-5.661999249E-1
1.719237636E2,2.808711208E0,5.095146191E0,-2.327226913E-1
1.719337616E2,2.358587285E0,4.514331735E0,3.178536196E-1
1.719437586E2,1.664858417E0,3.447188566E0,1.073233044E0
1.719537556E2,1.071050279E0,2.310585153E0,1.607793393E0
1.719637536E2,1.021039920E0,1.533022415E0,1.922877040E0
1.719737506E2,1.306574663E0,1.127059588E0,2.003553267E0
1.719837476E2,1.897805934E0,9.636585617E-1,2.082991931E0
1.719937456E2,2.230592026E0,9.919953382E-1,2.240956801E0
1.720037426E2,2.280128176E0,1.226896117E0,2.236853810E0
1.720137396E2,2.350354990E0,1.677397771E0,2.252939208E0
1.720237376E2,2.301116171E0,2.105827355E0,2.242944123E0
1.720337346E2,2.038641970E0,2.128609861E0,2.051040698E0
1.720437316E2,1.462277538E0,1.913950388E0,1.787304083E0
1.720537296E2,7.969769552E-1,1.685514291E0,1.571843834E0
1.720637266E2,5.489269575E-1,1.470767695E0,1.352285564E0
1.720737236E2,4.005316409E-1,1.193070560E0,8.720481876E-1
1.720837216E2,2.790490115E-1,8.018099713E-1,2.179656346E-1
1.720937186E2,5.111071667E-1,4.479581147E-1,-4.503797391E-1
1.721037166E2,6.706349972E-1,4.662043512E-2,-9.768639135E-1
1.721137136E2,4.464381310E-1,-6.233734149E-1,-1.232450534E0
1.721237106E2,5.551945880E-2,-1.197555374E0,-1.090366555E0
1.721337086E2,-4.626498288E-1,-1.537444664E0,-7.400948028E-1
1.721437056E2,-1.127785373E0,-1.781005754E0,-4.476979136E-1
1.721537026E2,-1.503756516E0,-1.987546953E0,-1.801492059E-1
1.721637006E2,-1.499039129E0,-2.405228770E0,-8.214387819E-2
1.721736976E2,-1.347931873E0,-2.976882977E0,-3.499850929E-3
1.721836946E2,-1.227940722E0,-3.532089552E0,2.151928850E-1
1.721936926E2,-9.400539368E-1,-4.134474971E0,6.259451665E-1
1.722036896E2,-7.550632364E-1,-4.579987196E0,8.876377416E-1
1.722136866E2,-2.355226305E-1,-4.701042686E0,9.667143166E-1
1.722236846E2,2.772933850E-1,-4.658970215E0,9.549473798E-1
1.722336816E2,4.194802742E-1,-4.531712583E0,6.052678040E-1
1.722436786E2,1.022888517E-1,-4.229731961E0,3.456727713E-2
1.722536766E2,-2.724752793E-1,-3.918234411E0,-2.223940234E-1
1.722636736E2,-2.790523736E-1,-3.520439560E0,-5.764161801E-1
1.722736706E2,-1.483206184E-1,-2.998161580E0,-8.901251471E-1
1.722836686E2,6.898559645E-2,-2.540447386E0,-9.938395500E-1
1.722936656E2,4.257430807E-2,-2.418721220E0,-5.905560632E-1
1.723036636E2,1.061329575E-1,-2.227672804E0,-2.867347379E-1
1.723136606E2,1.716010152E-1,-1.955719973E0,-1.996892850E-1
1.723236576E2,3.311348391E-1,-1.470556026E0,-1.904555082E-1
1.723336556E2,3.030072467E-1,-7.537031740E-1,-5.928657134E-1
1.723436526E2,4.294168863E-1,-1.586525023E-1,-1.198948327E0
1.723536496E2,1.181406826E0,1.880160499E-1,-1.498561703E0
1.723636476E2,2.050912790E0,3.762671578E-1,-1.484184570E0
1.723736446E2,2.355115062E0,4.115907723E-1,-1.384617158E0
1.723836416E2,2.384001038E0,3.749375010E-1,-1.081795561E0
1.723936396E2,2.317185197E0,3.878656948E-1,-8.421931815E-1
1.724036366E2,1.993765905E0,5.919253349E-1,-1.155806400E0
1.724136336E2,1.408609892E0,1.361910081E0,-1.302070699E0
1.724236316E2,8.873936203E-1,2.905160446E0,-8.221721689E-1
1.724336286E2,6.775347117E-1,4.737954404E0,-8.290512720E-1
1.724436256E2,5.733800134E-1,6.254390607E0,-1.583085545E0
1.724536236E2,3.688789085E-1,7.259584281E0,-2.083570221E0
1.724636205E2,4.278365301E-1,7.434630037E0,-1.545706488E0
1.724736175E2,4.601776260E-1,6.007235819E0,-9.045489125E-1
1.724836155E2,3.222763073E-1,4.192845971E0,5.532343090E-3
1.724936125E2,-5.429503722E-1,2.468369928E0,1.003803205E0
1.725036105E2,-1.161872594E0,1.223903512E0,2.013281718E0
1.725136075E2,-1.625507386E0,7.799454778E-1,2.628778349E0
1.725236045E2,-1.899605414E0,1.150213392E0,2.722794560E0
1.725336025E2,-2.009893257E0,1.898832997E0,2.402564778E0
1.725435995E2,-2.256972471E0,2.180985711E0,2.028470446E0
1.725535965E2,-2.421383603E0,2.279973809E0,1.733301976E0
1.725635945E2,-2.369259623E0,2.347484592E0,1.153414012E0
1.725735915E2,-2.147280605E0,2.068402836E0,6.989349362E-1
1.725835885E2,-1.658211448E0,1.602337064E0,3.710558268E-1
1.725935865E2,-9.503159465E-1,1.041157558E0,5.034335732E-2
1.726035835E2,-2.219322395E-1,5.207875246E-1,-1.505658031E-1
1.726135805E2,4.000458835E-1,7.096999526E-2,-2.020505369E-1
1.726235785E2,6.593554258E-1,-6.601886541E-1,-1.966725603E-1
1.726335755E2,6.994668867E-1,-1.495899612E0,5.302021265E-2
1.726435725E2,6.883628780E-1,-2.120125551E0,3.014991036E-1
1.726535705E2,5.684443787E-1,-2.774407348E0,7.116283643E-1
1.726635675E2,4.108013982E-1,-3.423581602E0,1.165599025E0
1.726735645E2,1.610956152E-1,-3.796954973E0,1.226458161E0
1.726835625E2,1.322245494E-2,-3.986250978E0,8.222682095E-1
1.726935595E2,-3.019851534E-1,-4.100645320E0,2.707203837E-1
1.727035575E2,-7.617122515E-1,-3.908986455E0,-1.616183563E-1
1.727135545E2,-1.021080558E0,-3.472902866E0,-5.563907821E-1
1.727235515E2,-1.056891246E0,-3.329858336E0,-9.502732618E-1
1.727335495E2,-8.359167802E-1,-3.071659327E0,-1.071717153E0
1.727435465E2,-5.819400448E-1,-3.209470013E0,-1.210963039E0
1.727535435E2,-5.030795243E-1,-3.597401782E0,-1.436855013E0
1.727635415E2,-5.130107278E-1,-3.666122353E0,-1.294993522E0
1.727735385E2,-5.303500611E-1,-3.319642081E0,-8.833061242E-1
1.727835355E2,-7.765502921E-1,-3.068791267E0,-6.547082050E-1
1.727935335E2,-9.318871307E-1,-2.687604262E0,-6.007346039E-1
1.728035305E2,-9.601253816E-1,-2.206636861E0,-5.393762617E-1
1.728135275E2,-7.548158991E-1,-1.883410966E0,-7.334197676E-1
1.728235255E2,-5.980105323E-1,-1.688259559E0,-1.011696654E0
1.728335225E2,-5.394740564E-1,-1.499013839E0,-1.083238800E0
1.728435195E2,-4.969791242E-1,-1.227491364E0,-1.031831103E0
1.728535175E2,-4.657093844E-1,-7.805758077E-1,-9.673503475E-1
1.728635145E2,-4.255039296E-1,-2.041917872E-1,-9.483316939E-1
1.728735125E2,-4.089282426E-1,2.948990589E-1,-1.001822169E0
1.728835095E2,-3.654737824E-1,6.945252585E-1,-1.191357471E0
1.728935065E2,-1.961077192E-1,1.109112729E0,-1.409600118E0
1.729035045E2,-1.596924296E-1,1.504630090E0,-1.647129367E0
1.729135015E2,-2.179415148E-1,1.929496381E0,-1.717755253E0
1.729234985E2,-4.119340038E-1,2.508119885E0,-1.711608806E0
1.729334965E2,-5.962584141E-1,2.905644595E0,-2.332253180E0
1.729434935E2,-6.496610346E-1,3.129537991E0,-3.042524990E0
1.729534905E2,-3.797319254E-1,3.452185596E0,-2.494312270E0
1.729634885E2,5.150613463E-1,3.871531531E0,-1.046593276E0
1.729734855E2,1.799686439E0,4.438400377E0,3.201116681E-2
1.729834825E2,2.524559916E0,5.094940369E0,2.828111100E-1
1.729934805E2,2.440633661E0,5.281558349E0,1.020334746E-1
1.730034775E2,1.935248287E0,4.529767799E0,-5.929566376E-1
1.730134745E2,1.391556341E0,3.366262516E0,-1.182903275E0
1.730234725E2,8.355776417E-1,2.322062067E0,-7.926041150E-1
1.730334695E2,6.287551922E-1,1.770152153E0,4.382360955E-1
1.730434665E2,6.296591717E-1,1.258633634E0,1.552647425E0
1.730534645E2,6.697523600E-1,6.970927709E-1,2.350443867E0
1.730634615E2,8.959495586E-1,5.265768528E-1,3.113924171E0
1.730734595E2,1.001872747E0,8.538098449E-1,3.473598100E0
1.730834565E2,1.083180912E0,1.631914034E0,3.272926337E0
1.730934535E2,1.288217622E0,2.530908238E0,2.656924506E0
1.731034515E2,1.366102242E0,3.207144576E0,2.074452804E0
1.731134485E2,1.516559287E0,3.800455116E0,1.718800589E0
1.731234455E2,1.457548894E0,3.930279091E0,1.203097511E0
1.731334435E2,6.026593611E-1,3.137632291E0,3.627926879E-1
1.731434405E2,1.879274645E-1,2.069382244E0,-8.020640329E-2
1.731534375E2,1.690295559E-1,1.141109278E0,-3.167612135E-1
1.731634355E2,2.601052022E-1,6.838008803E-1,-5.513620305E-1
1.731734325E2,2.680501065E-1,1.535548997E-1,-9.183097498E-1
1.731834295E2,1.440438187E-1,-5.605678868E-1,-1.427127732E0
1.731934275E2,6.386980900E-1,-9.085216570E-1,-1.474160249E0
1.732034245E2,9.286154674E-1,-1.065055128E0,-1.011189116E0
1.732134215E2,1.425441541E0,-1.520715196E0,-5.744316351E-1
1.732234195E2,1.622433798E0,-2.534672676E0,-2.363105428E-1
1.732334165E2,1.572910805E0,-3.779061908E0,-2.353119846E-1
1.732434145E2,1.282087986E0,-5.272376466E0,-3.254234250E-1
1.732534115E2,1.146977982E0,-6.433746346E0,-1.568622310E-1
1.732634085E2,1.096950082E0,-7.410382803E0,8.319169924E-2
1.732734065E2,9.290262343E-1,-8.306003748E0,7.817620616E-1
1.732834035E2,7.347510324E-1,-8.790485326E0,1.575569534E0
1.732934005E2,6.014153659E-1,-8.043770744E0,2.051594722E0
1.733033985E2,3.994307564E-1,-6.661863186E0,1.703841219E0
1.733133955E2,-3.521237120E-2,-5.746882694E0,1.155942129E0
1.733233925E2,-3.524121259E-1,-4.876153346E0,9.194735650E-1
1.733333905E2,-2.442086694E-1,-3.743600884E0,6.586725441E-1
1.733433875E2,-1.382876734E-1,-2.604709455E0,3.606619625E-1
1.733533845E2,-7.529751956E-2,-1.661429610E0,-1.575028666E-1
1.733633825E2,-8.376121804E-2,-9.736637324E-1,-7.175798066E-1
1.733733795E2,-2.897489776E-1,-3.539284551E-1,-1.207219579E0
1.733833765E2,-6.393105859E-1,3.453365564E-2,-1.617199516E0
1.733933745E2,-9.314564833E-1,2.941301501E-1,-1.920190537E0
1.734033715E2,-1.072500388E0,2.883566093E-1,-2.109933854E0
1.734133685E2,-6.508785711E-1,1.847416091E-1,-2.185193513E0
1.734233665E2,3.831271112E-1,5.058601677E-1,-2.461125813E0
1.734333635E2,1.110025918E0,1.046111319E0,-2.924676697E0
1.734433615E2,1.554340340E0,1.466161258E0,-2.958477112E0
1.734533585E2,1.950302528E0,1.784631028E0,-2.438897184E0
1.734633561E2,2.157936279E0,1.997591300E0,-2.020182749E0
1.734733541E2,2.155987110E0,2.171819031E0,-1.818691206E0
1.734833511E2,1.854466225E0,2.391907058E0,-1.543795910E0
1.734933481E2,1.137521572E0,2.903797460E0,-1.030349418E0
1.735033461E2,3.274931931E-1,3.796053332E0,-9.157557591E-1
1.735133431E2,2.732930124E-2,4.735610840E0,-9.350700626E-1
1.735233401E2,9.444992825E-2,5.501903070E0,-1.090747648E0
1.735333381E2,2.092842735E-1,5.658583891E0,-1.075882856E0
1.735433351E2,1.033891515E-1,5.004872198E0,-4.376806100E-1
1.735533321E2,-1.206802453E-1,3.724306827E0,1.016741924E0
1.735633301E2,-4.197064152E-1,2.770400251E0,2.614376657E0
1.735733271E2,-7.815300733E-1,2.347576978E0,3.844091717E0
1.735833241E2,-1.273332073E0,2.364107056E0,4.611187938E0
